port_call_id,voyage_id,port,port_type,call_date,agency_fee,pilotage,towage,port_dues,mooring,canal_transit,currency,usd_fx_rate
PC1638-L,VYG1638,Ruwais,load,2024-12-09,17513.02,8273.13,9383.05,9544.43,3063.22,0.0,SGD,0.74
PC1638-D,VYG1638,Rotterdam,discharge,2024-12-19,16170.41,7639.56,13632.77,14407.3,1944.04,0.0,USD,1.0
PC1639-L,VYG1639,Bonny,load,2024-12-31,12849.48,7818.92,6586.89,8386.41,3142.76,0.0,EUR,1.09
PC1639-D,VYG1639,Ulsan,discharge,2025-01-15,12319.83,7820.43,5382.47,9935.09,1786.26,0.0,AED,0.27
PC1640-L,VYG1640,Basrah,load,2022-01-03,8038.56,4055.04,4593.88,6531.47,749.24,0.0,AED,0.27
PC1640-D,VYG1640,Fos-sur-Mer,discharge,2022-01-16,8059.81,4805.26,6321.51,4479.39,1539.89,0.0,EUR,1.09
PC1641-L,VYG1641,Ras Tanura,load,2022-01-27,5876.27,1707.17,3111.72,3509.21,852.12,0.0,EUR,1.09
PC1641-D,VYG1641,,discharge,2022-02-10,8563.08,2552.92,6209.45,10321.68,1461.25,0.0,AED,0.27
PC1642-L,VYG1642,Bonny,load,2022-02-20,6898.36,4025.41,2667.72,6130.44,1339.77,0.0,USD,1.0
PC1642-D,VYG1642,Trieste,discharge,2022-03-05,8753.31,4231.78,6699.02,8301.21,1390.86,0.0,USD,1.0
PC1643-L,VYG1643,Basrah,load,2022-03-18,8736.29,4421.97,4725.27,10617.91,1945.12,0.0,USD,1.0
PC1643-D,VYG1643,Augusta,discharge,2022-04-16,7032.85,1833.11,3351.44,8933.34,715.63,0.0,AED,0.27
PC1644-L,VYG1644,Djeno,load,2022-04-29,6814.59,3557.62,6860.46,9502.6,1767.15,0.0,AED,0.27
PC1644-D,VYG1644,Antwerp,discharge,2022-05-20,6481.29,2068.04,5740.45,4142.71,1440.38,0.0,USD,1.0
PC1645-L,VYG1645,Sullom Voe,load,2022-05-28,9556.31,3382.0,5611.16,8137.82,1873.59,0.0,USD,1.0
PC1645-D,VYG1645,Augusta,discharge,2022-06-26,6627.73,3211.98,3091.05,7631.51,1012.84,0.0,EUR,1.09
PC1646-L,VYG1646,Sullom Voe,load,2022-07-10,7017.59,4078.31,2240.96,7222.85,815.91,0.0,AED,0.27
PC1646-D,VYG1646,Rotterdam,discharge,2022-07-28,5792.69,1721.78,3056.12,10625.7,2144.29,0.0,EUR,1.09
PC1647-L,VYG1647,Bonny,load,2022-08-09,8156.52,3580.18,6316.6,9900.6,1372.75,0.0,USD,1.0
PC1647-D,VYG1647,Qingdao,discharge,2022-08-29,4482.69,3894.25,7430.7,4760.66,1282.85,0.0,USD,1.0
PC1648-L,VYG1648,Djeno,load,2022-09-08,6232.17,2867.31,6018.18,5729.49,2051.81,0.0,EUR,1.09
PC1648-D,VYG1648,,discharge,2022-09-23,8531.17,1699.02,6539.55,8904.84,1368.22,0.0,USD,1.0
PC1649-L,VYG1649,Djeno,load,2022-10-09,6959.59,4300.4,4426.35,3967.01,1040.43,0.0,EUR,1.09
PC1649-D,VYG1649,Augusta,discharge,2022-10-19,5716.59,3803.01,3106.62,7873.75,1286.87,0.0,EUR,1.09
PC1650-L,VYG1650,Djeno,load,2022-10-27,8799.51,3171.7,7136.61,9932.11,834.98,0.0,EUR,1.09
PC1650-D,VYG1650,Rotterdam,discharge,2022-11-11,7975.76,2301.09,6565.07,7800.9,1010.2,0.0,USD,1.0
PC1651-L,VYG1651,Bonny,load,2022-11-24,5630.3,2993.24,6443.88,9092.43,590.4,0.0,EUR,1.09
PC1651-D,VYG1651,Qingdao,discharge,2022-12-15,5915.61,2971.58,5289.29,3887.03,1076.47,0.0,EUR,1.09
PC1652-L,VYG1652,Ras Tanura,load,2023-01-02,9046.04,3144.48,6140.24,6585.8,1285.29,0.0,SGD,0.74
PC1652-D,VYG1652,Qingdao,discharge,2023-01-27,7631.0,2445.15,3487.27,10647.63,1935.74,0.0,USD,1.0
PC1653-L,VYG1653,Mongstad,load,2023-02-09,8252.62,2051.61,2308.87,4095.4,2046.41,0.0,SGD,0.74
PC1653-D,VYG1653,Antwerp,discharge,2023-02-19,8674.09,3294.3,7345.79,3863.32,1436.9,0.0,AED,0.27
PC1654-L,VYG1654,Sullom Voe,load,2023-03-06,5276.63,2596.7,7192.06,9672.98,700.56,0.0,EUR,1.09
PC1654-D,VYG1654,Augusta,discharge,2023-03-29,5632.55,3524.31,2475.93,7111.51,1477.7,0.0,EUR,1.09
PC1655-L,VYG1655,Ras Tanura,load,2023-04-11,5854.86,2553.86,3376.06,10215.53,1162.75,0.0,EUR,1.09
PC1655-D,VYG1655,Antwerp,discharge,2023-05-10,5911.78,3872.58,2691.07,3260.05,1734.96,379495.74,USD,1.0
PC1656-L,VYG1656,Sullom Voe,load,2023-05-21,8193.12,2463.3,4052.08,10389.28,704.64,0.0,SGD,0.74
PC1656-D,VYG1656,Rotterdam,discharge,2023-06-09,5276.22,2994.72,3660.6,7907.85,1648.54,0.0,USD,1.0
PC1657-L,VYG1657,Sullom Voe,load,2023-06-20,7118.28,3578.06,4472.69,8804.45,604.45,0.0,SGD,0.74
PC1657-D,VYG1657,Augusta,discharge,2023-06-30,5972.52,3813.86,3915.76,3315.54,1092.14,0.0,AED,0.27
PC1658-L,VYG1658,Escravos,load,2023-07-15,8111.69,2002.79,6035.52,8925.75,1559.5,0.0,EUR,1.09
PC1658-D,VYG1658,Fos-sur-Mer,discharge,2023-08-12,5604.06,4203.05,3297.51,9975.19,1674.37,0.0,USD,1.0
PC1659-L,VYG1659,Basrah,load,2023-08-27,4587.0,4183.7,4864.53,6327.16,1213.69,0.0,SGD,0.74
PC1659-D,VYG1659,Qingdao,discharge,2023-09-12,7548.91,3943.14,6955.07,4880.54,1552.22,0.0,EUR,1.09
PC1660-L,VYG1660,Escravos,load,2023-09-21,7976.71,3782.85,4792.44,5831.06,1764.1,0.0,EUR,1.09
PC1660-D,VYG1660,Augusta,discharge,2023-10-04,5903.39,2279.93,5075.95,4837.6,590.17,0.0,USD,1.0
PC1661-L,VYG1661,Mongstad,load,2023-10-19,4570.12,3847.93,7369.22,6343.57,773.44,0.0,AED,0.27
PC1661-D,VYG1661,Ulsan,discharge,2023-11-14,8683.71,2451.82,7489.86,7217.61,911.21,0.0,EUR,1.09
PC1662-L,VYG1662,Mongstad,load,2023-11-29,6955.23,2689.93,6329.83,3535.15,1916.44,0.0,USD,1.0
PC1662-D,VYG1662,Augusta,discharge,2023-12-12,8411.37,4383.59,6949.8,4533.04,1375.49,0.0,EUR,1.09
PC1663-L,VYG1663,Basrah,load,2023-12-25,8854.58,2825.19,2470.85,5030.99,926.16,0.0,AED,0.27
PC1663-D,VYG1663,Augusta,discharge,2024-01-05,8962.67,3103.59,5815.02,10428.39,1018.36,0.0,USD,1.0
PC1664-L,VYG1664,Mongstad,load,2024-01-19,8378.44,1683.3,2705.42,3986.35,1039.66,0.0,USD,1.0
PC1664-D,VYG1664,Trieste,discharge,2024-02-02,6456.03,3145.99,3463.28,3216.37,1627.48,0.0,EUR,1.09
PC1665-L,VYG1665,Djeno,load,2024-02-11,4420.32,4216.5,7133.13,8401.8,1496.16,0.0,AED,0.27
PC1665-D,VYG1665,Rotterdam,discharge,2024-03-02,7819.33,3710.15,7146.82,10446.0,1223.67,0.0,SGD,0.74
PC1666-L,VYG1666,Escravos,load,2024-03-11,7604.99,4195.04,2152.24,6925.81,1587.8,0.0,EUR,1.09
PC1666-D,VYG1666,Fos-sur-Mer,discharge,2024-04-07,8142.34,2797.5,3733.29,4149.58,1434.75,0.0,USD,1.0
PC1667-L,VYG1667,Sullom Voe,load,2024-04-20,9226.93,4495.05,4078.48,4759.07,1806.62,0.0,USD,1.0
PC1667-D,VYG1667,Trieste,discharge,2024-05-04,8184.06,3237.19,4234.46,3679.91,1800.74,0.0,EUR,1.09
PC1668-L,VYG1668,Sullom Voe,load,2024-05-18,7607.06,2823.56,7077.5,7993.7,2032.74,0.0,SGD,0.74
PC1668-D,VYG1668,Antwerp,discharge,2024-06-07,6839.35,3073.87,7176.52,10409.65,2083.5,0.0,EUR,1.09
PC1669-L,VYG1669,Ras Tanura,load,2024-06-15,8688.08,3098.95,3275.27,5770.03,2047.33,0.0,AED,0.27
PC1669-D,VYG1669,Ulsan,discharge,2024-07-12,6244.41,4046.63,7100.12,10494.99,2062.42,0.0,USD,1.0
PC1670-L,VYG1670,Sullom Voe,load,2024-07-26,7272.14,3193.85,7447.0,4439.68,838.59,0.0,AED,0.27
PC1670-D,VYG1670,Fos-sur-Mer,discharge,2024-08-20,9462.41,3829.21,5024.83,3746.33,1362.98,0.0,EUR,1.09
PC1671-L,VYG1671,Basrah,load,2024-08-30,9360.65,3551.31,4318.17,7119.71,1963.36,0.0,USD,1.0
PC1671-D,VYG1671,Augusta,discharge,2024-09-16,9192.29,2898.28,5409.93,4930.91,1262.91,0.0,EUR,1.09
PC1672-L,VYG1672,Bonny,load,2024-09-26,5473.37,3321.34,5249.89,5402.92,974.78,0.0,EUR,1.09
PC1672-D,VYG1672,Augusta,discharge,2024-10-14,5103.84,2059.33,5964.84,4467.52,726.61,0.0,USD,1.0
PC1673-L,VYG1673,Mongstad,load,2024-10-24,9653.94,2446.93,6955.46,7587.28,1687.93,0.0,USD,1.0
PC1673-D,VYG1673,Trieste,discharge,2024-11-10,7303.6,2192.21,6692.51,9348.51,1099.66,0.0,USD,1.0
PC1674-L,VYG1674,Sullom Voe,load,2024-11-19,8392.67,3358.59,7025.23,9146.07,602.67,0.0,EUR,1.09
PC1674-D,VYG1674,Ulsan,discharge,2024-12-01,9012.11,4728.78,6129.57,3648.64,1836.54,0.0,USD,1.0
PC1675-L,VYG1675,Bonny,load,2024-12-12,7768.19,2701.02,6890.96,7236.15,1909.88,0.0,SGD,0.74
PC1675-D,VYG1675,Trieste,discharge,2024-12-25,7889.61,2539.02,7379.27,7279.93,1368.64,0.0,EUR,1.09
PC1676-L,VYG1676,Primorsk,load,2022-01-09,4553.28,1444.5,4109.51,4336.45,1439.12,0.0,SGD,0.74
PC1676-D,VYG1676,Rotterdam,discharge,2022-01-27,6677.95,2877.54,2430.77,5954.85,401.51,0.0,EUR,1.09
PC1677-L,VYG1677,Primorsk,load,2022-02-05,6153.22,2255.51,5057.33,4035.45,677.04,0.0,AED,0.27
PC1677-D,VYG1677,Antwerp,discharge,2022-02-27,6791.3,2339.64,4779.04,7061.92,966.8,0.0,EUR,1.09
PC1678-L,VYG1678,Bonny,load,2022-03-12,4750.78,2390.05,4720.61,7366.11,750.98,0.0,USD,1.0
PC1678-D,VYG1678,Trieste,discharge,2022-04-07,5821.15,1782.8,3824.77,6458.85,1384.5,0.0,AED,0.27
PC1679-L,VYG1679,Primorsk,load,2022-04-21,4724.31,1974.35,2472.23,2648.81,792.51,0.0,USD,1.0
PC1679-D,VYG1679,Trieste,discharge,2022-05-13,6325.65,2085.7,2713.76,6086.24,623.02,0.0,EUR,1.09
PC1680-L,VYG1680,Novorossiysk,load,2022-05-22,3996.29,3259.51,1822.01,4244.7,1032.95,0.0,USD,1.0
PC1680-D,VYG1680,Trieste,discharge,2022-06-17,3897.82,1772.9,2352.65,3850.59,1398.14,0.0,SGD,0.74
PC1681-L,VYG1681,Mongstad,load,2022-06-26,4659.51,2083.47,2975.9,7363.02,511.47,0.0,AED,0.27
PC1681-D,VYG1681,Fos-sur-Mer,discharge,2022-07-14,6325.26,1877.66,5132.14,3680.58,472.4,0.0,AED,0.27
PC1682-L,VYG1682,Primorsk,load,2022-07-25,4994.16,1652.25,4362.14,5621.88,1157.48,0.0,USD,1.0
PC1682-D,VYG1682,Rotterdam,discharge,2022-08-10,3758.7,2743.59,2691.2,7559.14,1208.89,0.0,SGD,0.74
PC1683-L,VYG1683,Mongstad,load,2022-08-23,5260.39,3103.36,3742.9,5028.52,647.69,0.0,AED,0.27
PC1683-D,VYG1683,Antwerp,discharge,2022-09-19,5592.19,1985.44,1676.33,6522.82,437.21,0.0,USD,1.0
PC1684-L,VYG1684,Novorossiysk,load,2022-09-29,5570.2,1490.76,3149.89,6767.01,485.5,0.0,EUR,1.09
PC1684-D,VYG1684,Antwerp,discharge,2022-10-24,5550.72,2525.64,4795.49,2871.94,1286.09,0.0,EUR,1.09
PC1685-L,VYG1685,Mongstad,load,2022-11-03,4729.63,2108.02,2882.08,4079.8,968.49,0.0,SGD,0.74
PC1685-D,VYG1685,Rotterdam,discharge,2022-11-28,3430.73,2099.9,3980.0,4718.91,566.55,0.0,EUR,1.09
PC1686-L,VYG1686,Bonny,load,2022-12-08,4400.21,2140.52,4043.91,7003.52,1003.01,0.0,EUR,1.09
PC1686-D,VYG1686,Trieste,discharge,2023-01-01,5585.59,1310.22,5124.4,3680.48,780.45,0.0,AED,0.27
PC1687-L,VYG1687,Primorsk,load,2023-01-13,3869.76,1327.2,4502.34,3256.45,699.18,0.0,EUR,1.09
PC1687-D,VYG1687,Trieste,discharge,2023-02-09,3714.46,3347.99,4468.25,7168.85,1356.39,0.0,SGD,0.74
PC1688-L,VYG1688,Sullom Voe,load,2023-02-16,6455.49,2222.41,2158.55,3746.71,710.27,0.0,EUR,1.09
PC1688-D,VYG1688,Antwerp,discharge,2023-03-04,5739.82,1193.28,2050.73,5767.04,518.44,0.0,AED,0.27
PC1689-L,VYG1689,Primorsk,load,2023-03-20,3209.37,1382.92,4126.38,2682.34,544.39,0.0,AED,0.27
PC1689-D,VYG1689,Corpus Christi,discharge,2023-04-02,3897.97,2839.57,2271.34,2092.42,1406.49,0.0,AED,0.27
PC1690-L,VYG1690,Mongstad,load,2023-04-13,6342.07,1554.54,2517.21,2961.73,1195.01,0.0,AED,0.27
PC1690-D,VYG1690,Antwerp,discharge,2023-05-04,3972.53,3249.39,4644.58,5230.84,388.48,0.0,EUR,1.09
PC1691-L,VYG1691,Novorossiysk,load,2023-05-15,6369.88,2787.02,4494.25,2299.27,1182.55,0.0,AED,0.27
PC1691-D,VYG1691,Augusta,discharge,2023-05-31,6070.7,3306.56,3709.45,4774.8,861.16,0.0,USD,1.0
PC1692-L,VYG1692,Novorossiysk,load,2023-06-10,5679.87,3225.26,3782.41,3181.5,398.28,0.0,AED,0.27
PC1692-D,VYG1692,Augusta,discharge,2023-06-29,5368.98,3097.64,1762.94,4147.88,1445.29,0.0,AED,0.27
PC1693-L,VYG1693,Novorossiysk,load,2023-07-12,4924.68,1635.89,2851.33,4207.86,511.46,0.0,USD,1.0
PC1693-D,VYG1693,Trieste,discharge,2023-07-27,5526.66,2479.21,3963.88,5357.91,397.26,0.0,EUR,1.09
PC1694-L,VYG1694,Novorossiysk,load,2023-08-08,3686.72,1510.85,1883.92,6065.49,514.69,0.0,USD,1.0
PC1694-D,VYG1694,Augusta,discharge,2023-08-19,5554.67,1539.95,1960.94,2814.02,955.37,0.0,USD,1.0
PC1695-L,VYG1695,Sullom Voe,load,2023-08-27,5468.74,2978.07,1999.73,5388.53,1256.64,0.0,SGD,0.74
PC1695-D,VYG1695,Corpus Christi,discharge,2023-09-19,4208.6,1315.95,2103.33,2411.26,1385.32,0.0,EUR,1.09
PC1696-L,VYG1696,Sullom Voe,load,2023-10-03,4451.85,2323.0,4421.54,3999.92,1115.06,0.0,AED,0.27
PC1696-D,VYG1696,Trieste,discharge,2023-10-26,3316.77,2226.66,1878.5,3300.68,711.28,0.0,EUR,1.09
PC1697-L,VYG1697,Mongstad,load,2023-11-10,5741.53,2665.22,4339.79,2242.13,1506.43,0.0,USD,1.0
PC1697-D,VYG1697,Augusta,discharge,2023-11-21,3232.56,3009.45,4314.02,5249.91,876.44,0.0,EUR,1.09
PC1698-L,VYG1698,Primorsk,load,2023-12-01,5891.15,2814.48,2032.32,6389.86,467.5,0.0,EUR,1.09
PC1698-D,VYG1698,Trieste,discharge,2023-12-20,4920.4,2599.34,4622.06,4519.82,647.17,0.0,AED,0.27
PC1699-L,VYG1699,Primorsk,load,2023-12-31,4883.0,1702.97,3513.68,4516.4,1264.21,0.0,USD,1.0
PC1699-D,VYG1699,Corpus Christi,discharge,2024-01-24,3935.01,1588.97,3307.33,2178.28,638.63,0.0,EUR,1.09
PC1700-L,VYG1700,Novorossiysk,load,2024-02-02,4364.85,2241.92,2532.7,5073.28,1375.33,0.0,EUR,1.09
PC1700-D,VYG1700,Rotterdam,discharge,2024-02-15,5083.77,1786.13,1747.83,2667.25,1015.32,0.0,EUR,1.09
PC1701-L,VYG1701,Novorossiysk,load,2024-02-25,5613.37,1247.75,2215.33,3702.45,741.28,0.0,SGD,0.74
PC1701-D,VYG1701,Augusta,discharge,2024-03-12,6652.64,1597.56,1749.87,3895.03,530.92,0.0,EUR,1.09
PC1702-L,VYG1702,Mongstad,load,2024-03-25,3505.57,2059.91,2672.51,2412.22,1064.22,0.0,SGD,0.74
PC1702-D,VYG1702,Corpus Christi,discharge,2024-04-19,4924.76,1310.02,4777.38,3507.41,1469.5,0.0,SGD,0.74
PC1703-L,VYG1703,Sullom Voe,load,2024-04-29,6550.99,2120.4,2378.08,6629.46,788.39,0.0,EUR,1.09
PC1703-D,VYG1703,Corpus Christi,discharge,2024-05-21,3645.43,2387.15,3364.91,6715.52,1206.07,0.0,EUR,1.09
PC1704-L,VYG1704,Primorsk,load,2024-05-31,6341.39,2802.78,3942.9,4730.17,1499.21,0.0,EUR,1.09
PC1704-D,VYG1704,Corpus Christi,discharge,2024-06-26,6655.51,3061.9,4446.62,5169.32,673.15,0.0,USD,1.0
PC1705-L,VYG1705,Primorsk,load,2024-07-08,6338.74,1159.55,2373.81,4182.85,1043.62,0.0,EUR,1.09
PC1705-D,VYG1705,Corpus Christi,discharge,2024-08-06,5148.66,1534.1,1909.82,3153.38,774.12,0.0,AED,0.27
PC1706-L,VYG1706,Sullom Voe,load,2024-08-22,3079.84,2706.87,2450.57,3885.89,758.45,0.0,EUR,1.09
PC1706-D,VYG1706,Rotterdam,discharge,2024-09-14,4963.09,3086.75,2078.53,3825.29,1163.79,0.0,USD,1.0
PC1707-L,VYG1707,Mongstad,load,2024-09-27,3194.01,3019.05,5152.24,5340.01,1463.97,0.0,USD,1.0
PC1707-D,VYG1707,Trieste,discharge,2024-10-16,4589.42,2077.12,1915.31,2092.83,655.85,0.0,USD,1.0
PC1708-L,VYG1708,Sullom Voe,load,2024-10-29,4835.59,2287.44,2336.49,5369.34,584.0,0.0,EUR,1.09
PC1708-D,VYG1708,Rotterdam,discharge,2024-11-10,4260.83,1579.26,4149.04,4823.22,1213.81,0.0,EUR,1.09
PC1709-L,VYG1709,Novorossiysk,load,2024-11-19,3243.26,2100.57,5171.66,2195.96,853.19,0.0,AED,0.27
PC1709-D,VYG1709,Corpus Christi,discharge,2024-11-29,3179.51,1467.9,3263.23,2785.56,967.12,0.0,AED,0.27
PC1710-L,VYG1710,Mongstad,load,2024-12-13,6517.67,1589.93,1918.86,6575.11,900.74,0.0,AED,0.27
PC1710-D,VYG1710,Augusta,discharge,2024-12-28,6365.88,1829.9,3887.5,7131.47,573.21,0.0,USD,1.0
